	flight_date	flight_number	tail_number	aircraft_type_code	aircraft_model	size_code	origin_airport	scheduled_departure_date	off_block_date	take_off_date	destination_airport	landing_date	on_block_date	scheduled_arrival_date	service_type	aircraft_owner_code	registered_delay_date	delay_minutes	delay_code	delay_sub_code	origin_air_temperature	origin_wind_direction	origin_wind_speed	origin_visibility	origin_wind_gust	origin_cloud_coverage_lvl_1	origin_cloud_coverage_lvl_2	origin_cloud_coverage_lvl_3	origin_cloud_height_lvl_1	origin_cloud_height_lvl_2	origin_cloud_height_lvl_3	origin_ice_accretion_1h	origin_ice_accretion_3h	origin_ice_accretion_6h	origin_peak_wind_gust	origin_peak_wind_direction	destination_air_temperature	destination_wind_direction	destination_wind_speed	destination_visibility	destination_wind_gust	destination_cloud_coverage_lvl_1	destination_cloud_coverage_lvl_2	destination_cloud_coverage_lvl_3	destination_cloud_height_lvl_1	destination_cloud_height_lvl_2	destination_cloud_height_lvl_3	destination_ice_accretion_1h	destination_ice_accretion_3h	destination_ice_accretion_6h	destination_peak_wind_gust	destination_peak_wind_direction
540000	2015-03-23 00:00:00	801.0	CSTNM	320	AIRBUS A320-211	NB	MXP	2015-03-23 05:35:00	2015-03-23 05:32:00	2015-03-23 05:43:00	LIS	2015-03-23 08:05:00	2015-03-23 08:09:00	2015-03-23 08:30:00	J	TP					3.0	360.0	5.0	6.21		M	M	M									12.0	320.0	6.0	6.21		M	M	M								
540001	2015-03-23 00:00:00	959.0	CSTTN	319	AIRBUS A319-111	NB	GVA	2015-03-23 05:35:00	2015-03-23 06:30:00	2015-03-23 06:38:00	LIS	2015-03-23 08:38:00	2015-03-23 08:41:00	2015-03-23 08:10:00	J	TP	2015-03-23 06:39:17	55.0	41.0	0	4.0		1.0	6.21		BKN	M	M	2100.0								12.0	320.0	8.0	6.21		M	M	M								
540002	2015-03-23 00:00:00	1049.0	CSTPJ	ER4	EMBRAER RJ145		BCN	2015-03-23 05:40:00	2015-03-23 05:35:00	2015-03-23 05:48:00	LIS	2015-03-23 07:20:00	2015-03-23 07:26:00	2015-03-23 07:40:00	J	NI					12.0	60.0	11.0	3.11		BKN	SCT	OVC	1400.0	3800.0	4000.0						11.0		2.0	6.21		M	M	M								
540003	2015-03-23 00:00:00	1061.0	CSTPK	ER4	EMBRAER RJ145		BIO	2015-03-23 05:45:00	2015-03-23 05:45:00	2015-03-23 05:56:00	LIS	2015-03-23 07:06:00	2015-03-23 07:12:00	2015-03-23 07:20:00	J	NI					7.0	130.0	3.0	4.35		FEW	BKN	M	3000.0	5000.0							11.0	330.0	4.0	6.21		M	M	M								
540004	2015-03-23 00:00:00	1035.0	CSTPG	ER4	EMBRAER RJ145		BCN	2015-03-23 05:50:00	2015-03-23 05:50:00	2015-03-23 06:03:00	OPO	2015-03-23 07:37:00	2015-03-23 07:40:00	2015-03-23 07:45:00	J	NI					12.0	60.0	11.0	3.11		BKN	OVC	M	1400.0	2000.0							5.0	350.0	5.0	6.21		M	M	M								
540005	2015-03-23 00:00:00	1921.0	CSTNR	320	AIRBUS A320-211	NB	OPO	2015-03-23 05:55:00	2015-03-23 06:03:00	2015-03-23 06:08:00	LIS	2015-03-23 06:41:00	2015-03-23 06:45:00	2015-03-23 06:50:00	J	TP	2015-03-23 06:25:12	2.0	89.0	0	6.0	20.0	3.0	6.21		M	M	M									10.0	320.0	3.0	6.21		M	M	M								
540006	2015-03-23 00:00:00	353.0	CSTTR	319	AIRBUS A319-111	NB	LHR	2015-03-23 06:00:00	2015-03-23 06:07:00	2015-03-23 06:20:00	LIS	2015-03-23 08:29:00	2015-03-23 08:33:00	2015-03-23 08:35:00	J	TP	2015-03-23 06:25:11	7.0	85.0	C	4.0	200.0	6.0	6.21		BKN	M	M	3000.0								12.0	320.0	8.0	6.21		M	M	M								
540007	2015-03-23 00:00:00	1103.0	CSTRU	AT4	ATR 42-300/320		SVQ	2015-03-23 06:00:00	2015-03-23 05:59:00	2015-03-23 06:16:00	LIS	2015-03-23 07:03:00	2015-03-23 07:07:00	2015-03-23 07:05:00	J	WI					11.0	170.0	2.0	3.73		FEW	SCT	M	1500.0	4900.0							11.0	330.0	4.0	6.21		M	M	M								
540008	2015-03-23 00:00:00	1900.0	CSTTM	319	AIRBUS A319-111	NB	FAO	2015-03-23 06:05:00	2015-03-23 06:36:00	2015-03-23 06:44:00	LIS	2015-03-23 07:10:00	2015-03-23 07:13:00	2015-03-23 06:50:00	J	TP	2015-03-23 06:47:26	31.0	16.0	0	10.0	30.0	5.0	6.21		M	M	M									11.0	330.0	4.0	6.21		M	M	M								
540009	2015-03-23 00:00:00	447.0	CSTQD	320	AIRBUS A320-211	NB	ORY	2015-03-23 06:10:00	2015-03-23 06:00:00	2015-03-23 06:12:00	LIS	2015-03-23 08:17:00	2015-03-23 08:22:00	2015-03-23 08:35:00	J	TP					1.0		2.0	6.21		M	M	M									12.0	320.0	8.0	6.21		M	M	M								
