	flight_date	flight_number	tail_number	aircraft_type_code	aircraft_model	size_code	origin_airport	scheduled_departure_date	off_block_date	take_off_date	destination_airport	landing_date	on_block_date	scheduled_arrival_date	service_type	aircraft_owner_code	registered_delay_date	delay_minutes	delay_code	delay_sub_code	origin_air_temperature	origin_wind_direction	origin_wind_speed	origin_visibility	origin_wind_gust	origin_cloud_coverage_lvl_1	origin_cloud_coverage_lvl_2	origin_cloud_coverage_lvl_3	origin_cloud_height_lvl_1	origin_cloud_height_lvl_2	origin_cloud_height_lvl_3	origin_ice_accretion_1h	origin_ice_accretion_3h	origin_ice_accretion_6h	origin_peak_wind_gust	origin_peak_wind_direction	destination_air_temperature	destination_wind_direction	destination_wind_speed	destination_visibility	destination_wind_gust	destination_cloud_coverage_lvl_1	destination_cloud_coverage_lvl_2	destination_cloud_coverage_lvl_3	destination_cloud_height_lvl_1	destination_cloud_height_lvl_2	destination_cloud_height_lvl_3	destination_ice_accretion_1h	destination_ice_accretion_3h	destination_ice_accretion_6h	destination_peak_wind_gust	destination_peak_wind_direction
330000	2017-11-15 00:00:00	1273.0	CSTNX	320	AIRBUS A320-211	NB	VIE	2017-11-15 17:30:00	2017-11-15 17:36:00	2017-11-15 17:45:00	LIS	2017-11-15 20:52:00	2017-11-15 20:57:00	2017-11-15 21:00:00	J	TP	2017-11-15 17:51:18	7.0	89.0	0	2.0		1.0	6.21		M	M	M									14.0	310.0	7.0	6.21		M	M	M								
330001	2017-11-15 00:00:00	1953.0	CSDJB	AT7	ATR 72	WI	OPO	2017-11-15 17:30:00	2017-11-15 17:25:00	2017-11-15 17:32:00	LIS	2017-11-15 18:20:00	2017-11-15 18:23:00	2017-11-15 18:30:00	J	WI					12.0	10.0	2.0	6.21		M	M	M									15.0	320.0	7.0	6.21		M	M	M								
330002	2017-11-15 00:00:00	941.0	CSTNI	320	AIRBUS A320-211	NB	GVA	2017-11-15 17:35:00	2017-11-15 17:30:00	2017-11-15 17:50:00	LIS	2017-11-15 19:49:00	2017-11-15 19:53:00	2017-11-15 20:05:00	J	TP					2.0	320.0	3.0	6.21		M	M	M									14.0	310.0	7.0	6.21		M	M	M								
330003	2017-11-15 00:00:00	1021.0	CSTNW	320	AIRBUS A320-211	NB	MAD	2017-11-15 17:35:00	2017-11-15 17:56:00	2017-11-15 18:08:00	LIS	2017-11-15 19:01:00	2017-11-15 19:04:00	2017-11-15 18:50:00	J	TP	2017-11-15 18:18:11	6.0	89.0	0	12.0	170.0	3.0	6.21		M	M	M									14.0	320.0	6.0	6.21		M	M	M								
330004	2017-11-15 00:00:00	1938.0	CSTTM	319	AIRBUS A319-111	NB	LIS	2017-11-15 17:35:00	2017-11-15 17:33:00	2017-11-15 17:41:00	OPO	2017-11-15 18:10:00	2017-11-15 18:14:00	2017-11-15 18:25:00	J	TP					16.0	330.0	5.0	6.21		M	M	M									11.0		2.0	6.21		M	M	M								
330005	2017-11-15 00:00:00	523.0	CSTPQ	E90	EMBRAER 190	PGA	STR	2017-11-15 17:40:00	2017-11-15 17:39:00	2017-11-15 17:52:00	LIS	2017-11-15 20:25:00	2017-11-15 20:32:00	2017-11-15 20:50:00	J	NI					2.0		2.0	6.21		SCT	M	M	2300.0								14.0	310.0	7.0	6.21		M	M	M								
330006	2017-11-15 00:00:00	542.0	CSTTY	E95	EMBRAER 195	PGA	LIS	2017-11-15 17:40:00	2017-11-15 17:39:00	2017-11-15 17:49:00	DUS	2017-11-15 20:31:00	2017-11-15 20:34:00	2017-11-15 20:40:00	J	NI					16.0	330.0	5.0	6.21		M	M	M									9.0	150.0	7.0	6.21		FEW	BKN	M	700.0	1300.0						
330007	2017-11-15 00:00:00	259.0	CSTOH	332	AIRBUS A330-200	WB	LIS	2017-11-15 17:45:00	2017-11-15 17:45:00	2017-11-15 17:59:00	YYZ	2017-11-16 01:39:00	2017-11-16 01:56:00	2017-11-16 02:00:00	J	TP					16.0	330.0	5.0	6.21		M	M	M									6.0	170.0	11.0	6.0	17.0	OVC	M	M	1500.0							
330008	2017-11-15 00:00:00	338.0	CSTPO	E90	EMBRAER 190	PGA	OPO	2017-11-15 17:45:00	2017-11-15 17:45:00	2017-11-15 17:54:00	LGW	2017-11-15 19:46:00	2017-11-15 19:53:00	2017-11-15 20:00:00	J	NI					12.0	10.0	2.0	6.21		M	M	M									10.0		3.0	2.49		SCT	BKN	M	300.0	4300.0						
330009	2017-11-15 00:00:00	589.0	CSTTZ	E95	EMBRAER 195	PGA	CGN	2017-11-15 17:45:00	2017-11-15 18:19:00	2017-11-15 18:28:00	LIS	2017-11-15 21:01:00	2017-11-15 21:04:00	2017-11-15 20:50:00	J	NI	2017-11-20 15:42:59	9.0	63.0	0	9.0	120.0	4.0	6.21		OVC	M	M	2500.0								14.0	310.0	7.0	6.21		M	M	M								
330010	2017-11-15 00:00:00	487.0	CSTPR	E90	EMBRAER 190	PGA	NCE	2017-11-15 17:50:00	2017-11-15 18:08:00	2017-11-15 18:20:00	LIS	2017-11-15 20:30:00	2017-11-15 20:35:00	2017-11-15 20:25:00	J	NI	2017-11-20 15:41:59	3.0	89.0	0	12.0	320.0	5.0	6.21		FEW	M	M	10000.0								14.0	310.0	7.0	6.21		M	M	M								
330011	2017-11-15 00:00:00	613.0	CSTNP	320	AIRBUS A320-211	NB	BRU	2017-11-15 17:50:00	2017-11-15 17:55:00	2017-11-15 18:02:00	LIS	2017-11-15 20:22:00	2017-11-15 20:28:00	2017-11-15 20:35:00	J	TP	2017-11-15 18:08:13	5.0	89.0	0	9.0	180.0	3.0	3.11		BKN	M	M	700.0								14.0	310.0	7.0	6.21		M	M	M								
330012	2017-11-15 00:00:00	761.0	CSTNU	320	AIRBUS A320-211	NB	OSL	2017-11-15 17:50:00	2017-11-15 18:42:00	2017-11-15 18:52:00	LIS	2017-11-15 22:30:00	2017-11-15 22:34:00	2017-11-15 21:55:00	J	TP	2017-11-15 19:32:28	27.0	82.0	0	-2.0	200.0	8.0	6.21		M	M	M									14.0	320.0	6.0	6.21		M	M	M								
330013	2017-11-15 00:00:00	783.0	CSTQD	320	AIRBUS A320-211	NB	ARN	2017-11-15 18:00:00	2017-11-15 18:02:00	2017-11-15 18:13:00	LIS	2017-11-15 22:06:00	2017-11-15 22:09:00	2017-11-15 22:20:00	J	TP	2017-11-20 10:23:59	2.0	89.0	0	2.0	270.0	10.0	6.21		M	M	M									14.0	310.0	7.0	6.21		M	M	M								
330014	2017-11-15 00:00:00	1964.0	CSDJA	AT7	ATR 72	WI	LIS	2017-11-15 18:00:00	2017-11-15 18:05:00	2017-11-15 18:13:00	OPO	2017-11-15 18:51:00	2017-11-15 18:54:00	2017-11-15 19:00:00	J	WI	2017-11-15 18:13:59	2.0	89.0	0	15.0	320.0	7.0	6.21		M	M	M									10.0		1.0	6.21		M	M	M								
330015	2017-11-15 00:00:00	809.0	CSTJG	321	AIRBUS A321-211	NB	MXP	2017-11-15 18:05:00	2017-11-15 18:18:00	2017-11-15 18:31:00	LIS	2017-11-15 20:47:00	2017-11-15 20:52:00	2017-11-15 20:45:00	J	TP	2017-11-15 18:36:23	13.0	66.0	B	3.0	20.0	3.0	6.21		M	M	M									14.0	310.0	7.0	6.21		M	M	M								
